lang_id,level,word,meaning,example
6,3,die Biene,벌,Die Biene fliegt von Blume zu Blume.
6,3,der Elefant,코끼리,Der Elefant ist sehr groß.
6,3,die Ente,오리,Die Ente schwimmt auf dem See.
6,3,die Fliege,파리,Eine Fliege sitzt auf dem Tisch.
6,3,die Giraffe,기린,Die Giraffe hat einen langen Hals.
6,3,der Hase,토끼,Der Hase läuft schnell.
6,3,das Insekt,곤충,Ein Insekt sitzt auf der Blume.
6,3,das Krokodil,악어,Das Krokodil lebt im Fluss.
6,3,der Löwe,사자,Der Löwe ist der König der Tiere.
6,3,die Maus,쥐,Die Katze jagt die Maus.
6,3,die Mücke,모기,Eine Mücke hat mich gestochen.
6,3,das Pferd,말,Sie reitet gern auf dem Pferd.
6,3,der Pinguin,펭귄,Der Pinguin lebt in der Antarktis.
6,3,das Schaf,양,Die Schafe fressen Gras auf der Wiese.
6,3,die Schildkröte,거북이,Die Schildkröte bewegt sich langsam.
6,3,die Schlange,뱀,Die Schlange hat keine Beine.
6,3,das Schwein,돼지,Das Schwein liegt im Schlamm.
6,3,der Bundeskanzler,연방총리,Der Bundeskanzler hielt eine wichtige Rede.
6,3,der Bürgermeister,시장,Der Bürgermeister eröffnete das neue Rathaus.
6,3,die Demokratie,민주주의,Deutschland ist eine Demokratie.
6,3,die Regierung,정부,Die Regierung plant neue Gesetze.
6,3,der Staat,국가,Der Staat unterstützt die Familien finanziell.
6,3,die Partei,정당,Er ist Mitglied einer politischen Partei.
6,3,das Parlament,의회,Das Parlament diskutiert das neue Gesetz.
6,3,konservativ,보수적인,Seine Ansichten sind eher konservativ.
6,3,liberal,자유주의적인,Sie vertritt liberale Ideen.
6,3,die Gemeinde,"지자체, 교구",Die Gemeinde organisiert ein Sommerfest.
6,3,die Katze,고양이,Die Katze schläft auf dem Sofa.
6,3,der Vogel,새,Der Vogel singt im Baum.
6,4,die Angelegenheit,"사안, 용무",Das ist eine private Angelegenheit.
6,4,der Anspruch,"요구, 권리",Er hat Anspruch auf Urlaub.
6,4,die Auswirkung,영향,Die Entscheidung hat große Auswirkungen.
6,4,behaupten,주장하다,"Er behauptet, die Wahrheit zu sagen."
6,4,berücksichtigen,고려하다,Wir müssen alle Meinungen berücksichtigen.
6,4,der Beschluss,"결의, 결정",Der Beschluss wurde einstimmig gefasst.
6,4,betreffen,"관련되다, 영향을 미치다",Das Problem betrifft uns alle.
6,4,die Bevölkerung,인구,Die Bevölkerung wächst schnell.
6,4,bewältigen,"극복하다, 처리하다",Sie musste viele Probleme bewältigen.
6,4,die Beziehung,관계,Die Beziehung zwischen den Ländern ist gut.
6,4,die Debatte,토론,Die Debatte im Parlament dauerte lange.
6,4,durchführen,실행하다,Wir führen eine Umfrage durch.
6,4,entstehen,생겨나다,Ein neues Problem ist entstanden.
6,4,die Entwicklung,"발전, 개발",Die Entwicklung der Technologie geht schnell.
6,4,erfordern,"요구하다, 필요로 하다",Diese Aufgabe erfordert viel Geduld.
6,4,das Ergebnis,결과,Das Ergebnis der Wahl war überraschend.
6,4,der Faktor,요인,Zeit ist ein wichtiger Faktor.
6,4,fördern,"촉진하다, 지원하다",Die Regierung fördert erneuerbare Energien.
6,4,gelten,"적용되다, 유효하다",Diese Regel gilt für alle.
6,4,gering,"적은, 미미한",Die Chancen sind sehr gering.
6,4,hinweisen,"지적하다, 알려주다",Der Lehrer wies auf den Fehler hin.
6,4,das Konzept,"개념, 계획",Das neue Konzept überzeugte alle.
6,4,langfristig,장기적인,Wir planen langfristig.
6,4,die Maßnahme,조치,Die Regierung ergreift neue Maßnahmen.
6,4,mittlerweile,"그 사이에, 어느새",Mittlerweile hat sich viel verändert.
6,4,der Nachteil,단점,Jede Lösung hat Vor- und Nachteile.
6,4,die Perspektive,"관점, 전망",Aus dieser Perspektive sieht es anders aus.
6,4,der Rahmen,"틀, 범위",Das passt nicht in den Rahmen des Projekts.
6,4,reagieren,반응하다,Sie reagierte schnell auf die Nachricht.
6,4,sich richten nach,~에 따르다,Der Preis richtet sich nach der Nachfrage.
6,4,die Schwierigkeit,어려움,Er hat Schwierigkeiten mit der Sprache.
6,4,das Streben,"추구, 노력",Sein Streben nach Erfolg ist bekannt.
6,4,überprüfen,"검토하다, 점검하다",Bitte überprüfen Sie die Daten noch einmal.
6,4,der Umfang,"범위, 규모",Der Umfang der Arbeit ist groß.
6,4,die Umgebung,"주변, 환경",Das Haus liegt in ruhiger Umgebung.
6,4,unterscheiden,구별하다,Man muss die beiden Begriffe unterscheiden.
6,4,der Unterschied,차이,Der Unterschied ist kaum sichtbar.
6,4,verfügen über,~을 가지고 있다,Das Hotel verfügt über einen Pool.
6,4,verursachen,"야기하다, 초래하다",Der Sturm verursachte großen Schaden.
6,4,vermeiden,피하다,Wir sollten Stress vermeiden.
6,5,die Abhängigkeit,의존(성),Seine Abhängigkeit von Süßigkeiten ist bekannt.
6,5,abschätzen,"가늠하다, 추정하다","Es ist schwer, die Kosten abzuschätzen."
6,5,die Annahme,"가정, 추측",Diese Annahme ist nicht bewiesen.
6,5,der Anteil,"비율, 몫",Der Anteil an erneuerbarer Energie steigt.
6,5,beeinträchtigen,"손상시키다, 저해하다",Der Lärm beeinträchtigt die Konzentration.
6,5,beitragen,기여하다,Jeder kann zum Umweltschutz beitragen.
6,5,bezeichnen,"지칭하다, 나타내다",Man bezeichnet ihn als Experten.
6,5,dementsprechend,그에 상응하여,Die Preise wurden dementsprechend angepasst.
6,5,eindeutig,명백한,Die Antwort war eindeutig.
6,5,das Ausmaß,"규모, 정도",Das Ausmaß der Schäden war enorm.
6,5,gewährleisten,보장하다,Wir müssen die Sicherheit gewährleisten.
6,5,hervorheben,강조하다,Der Redner hob die Vorteile hervor.
6,5,der Hintergrund,배경,Der politische Hintergrund ist kompliziert.
6,5,implizit,암묵적인,Seine Aussage hatte eine implizite Bedeutung.
6,5,der Konflikt,갈등,Der Konflikt eskalierte schnell.
6,5,konsequent,일관된,Sie handelt immer konsequent.
6,5,die Kritik,비판,Die Kritik an dem Plan war heftig.
6,5,das Kriterium,기준,Das wichtigste Kriterium ist die Qualität.
6,5,der Missstand,"폐단, 부조리",Der Bericht deckt einen Missstand auf.
6,5,nachvollziehen,"이해하다, 납득하다",Ich kann seine Entscheidung nachvollziehen.
6,5,das Phänomen,현상,Das Phänomen wurde wissenschaftlich untersucht.
6,5,plausibel,그럴듯한,Seine Erklärung klingt plausibel.
6,5,die Prämisse,전제,Die Prämisse seiner Theorie ist fraglich.
6,5,das Prinzip,원칙,Er handelt nach einem klaren Prinzip.
6,5,relevant,"관련 있는, 중요한",Diese Information ist nicht relevant.
6,5,resultieren,결과로 발생하다,Der Erfolg resultiert aus harter Arbeit.
6,5,der Rückgang,감소,Es gibt einen Rückgang der Arbeitslosigkeit.
6,5,schildern,"묘사하다, 서술하다",Sie schilderte die Ereignisse genau.
6,5,die Tendenz,경향,Es gibt eine Tendenz zur Digitalisierung.
6,5,übereinstimmen,일치하다,Beide Berichte stimmen überein.
6,5,die Voraussetzung,전제조건,Gute Deutschkenntnisse sind die Voraussetzung.
6,5,das Vorhaben,"계획, 사업",Das Vorhaben wurde genehmigt.
6,5,vorherrschen,"지배적이다, 우세하다",In der Region herrscht ein mildes Klima vor.
6,5,widersprechen,"반박하다, 모순되다",Das widerspricht den Fakten.
6,5,die Wirkung,"효과, 작용",Das Medikament zeigt schnelle Wirkung.
6,5,zunehmend,점점 증가하는,Die Nachfrage ist zunehmend gestiegen.
6,5,der Zusammenhang,"연관성, 맥락",Es besteht ein Zusammenhang zwischen beiden Faktoren.
6,5,die Zuständigkeit,"관할, 책임",Das liegt nicht in meiner Zuständigkeit.
6,5,der Anlass,"계기, 이유",Was war der Anlass für den Streit?
6,5,ausgeprägt,"뚜렷한, 현저한",Er hat ein ausgeprägtes Verantwortungsgefühl.
6,6,die Ambivalenz,"양가성, 모순된 감정",Seine Ambivalenz gegenüber dem Angebot war spürbar.
6,6,die Anmaßung,"오만, 주제넘음",Das grenzt an Anmaßung.
6,6,die Aufrichtigkeit,진솔함,Ihre Aufrichtigkeit wurde sehr geschätzt.
6,6,die Beharrlichkeit,"끈기, 완고함",Seine Beharrlichkeit zahlte sich schließlich aus.
6,6,die Bevormundung,"간섭, 후견",Er fühlte sich durch die ständige Bevormundung eingeengt.
6,6,differenzieren,"세분화하다, 구별하다",Man muss zwischen den beiden Begriffen differenzieren.
6,6,die Diskrepanz,"불일치, 괴리",Es gibt eine Diskrepanz zwischen Theorie und Praxis.
6,6,divergieren,"갈라지다, 다르다",Die Meinungen divergieren stark.
6,6,die Ambiguität,모호함,Der Text weist eine gewisse Ambiguität auf.
6,6,das Dilemma,딜레마,Sie steckte in einem echten Dilemma.
6,6,die Erhabenheit,"숭고함, 장엄함",Die Erhabenheit der Berge beeindruckte alle.
6,6,exemplarisch,"전형적인, 모범적인",Dieses Beispiel ist exemplarisch für das Problem.
6,6,die Fragwürdigkeit,의문스러움,Die Fragwürdigkeit der Methode wurde kritisiert.
6,6,gravierend,"심각한, 중대한",Das ist ein gravierender Fehler.
6,6,immanent,내재하는,Diese Spannung ist dem System immanent.
6,6,inkonsequent,비일관적인,Sein Verhalten war völlig inkonsequent.
6,6,die Konnotation,"함축, 함의",Das Wort hat eine negative Konnotation.
6,6,kontrovers,논쟁적인,Das Thema wird kontrovers diskutiert.
6,6,die Legitimität,정당성,Die Legitimität der Entscheidung wurde angezweifelt.
6,6,marginal,"미미한, 주변부의",Der Unterschied ist nur marginal.
6,6,die Nuance,뉘앙스,Er versteht jede Nuance der Sprache.
6,6,paradox,역설적인,"Es klingt paradox, ist aber wahr."
6,6,die Präferenz,선호,Er hat eine klare Präferenz für diese Lösung.
6,6,prekär,"불안정한, 위태로운",Seine finanzielle Lage ist prekär.
6,6,die Prägnanz,"간결함, 명료함",Die Prägnanz seiner Argumentation überzeugte alle.
6,6,redundant,"불필요한, 중복된",Dieser Abschnitt ist redundant.
6,6,reflektieren,"성찰하다, 반영하다",Sie reflektiert oft über ihr eigenes Verhalten.
6,6,die Resignation,체념,In seiner Stimme lag Resignation.
6,6,subtil,미묘한,Der Unterschied ist sehr subtil.
6,6,die Trägheit,"나태함, 관성",Seine Trägheit ärgerte die Kollegen.
6,6,transparent,투명한,Die Entscheidung sollte transparent sein.
6,6,die Uneinigkeit,"불일치, 의견 차이",Es herrscht Uneinigkeit über das Vorgehen.
6,6,unumgänglich,불가피한,Diese Maßnahme ist unumgänglich.
6,6,die Verflechtung,"얽힘, 연계",Die Verflechtung der Märkte ist komplex.
6,6,vielschichtig,"다층적인, 복합적인",Das Problem ist sehr vielschichtig.
6,6,die Voreingenommenheit,편견,Seine Voreingenommenheit war offensichtlich.
6,6,die Wechselwirkung,상호작용,Es gibt eine Wechselwirkung zwischen beiden Faktoren.
6,6,zwiespältig,"상반된, 애매한",Ich habe zwiespältige Gefühle dabei.
6,6,die Zurückhaltung,"신중함, 자제",Er reagierte mit auffälliger Zurückhaltung.
6,6,das Zutrauen,"신뢰, 믿음",Sie hat großes Zutrauen in ihre Fähigkeiten.
