lang_id,level,word,meaning,example
3,2,影响 (yǐngxiǎng),영향(을 주다),天气影响我们的心情。
3,2,环境 (huánjìng),환경,这里的环境很好。
3,2,城市 (chéngshì),도시,北京是一个大城市。
3,2,地方 (dìfang),"장소, 곳",这是一个安静的地方。
3,2,附近 (fùjìn),"부근, 근처",附近有一个公园。
3,2,机场 (jīchǎng),공항,我们在机场见面。
3,2,旅游 (lǚyóu),여행하다,暑假我们去旅游。
3,2,举行 (jǔxíng),"거행하다, 개최하다",运动会将举行。
3,2,比赛 (bǐsài),"시합, 경기",今天有一场足球比赛。
3,2,成绩 (chéngjì),성적,他的成绩很好。
3,2,考试 (kǎoshì),시험,明天有一个考试。
3,2,专业 (zhuānyè),전공,他的专业是经济学。
3,2,经验 (jīngyàn),경험,他有很多工作经验。
3,2,机会 (jīhuì),기회,这是一个好机会。
3,2,关系 (guānxi),관계,他们的关系很好。
3,2,联系 (liánxì),연락하다,请保持联系。
3,2,电子邮件 (diànzǐ yóujiàn),이메일,请给我发电子邮件。
3,2,网站 (wǎngzhàn),웹사이트,这个网站很有用。
3,2,密码 (mìmǎ),비밀번호,我忘记密码了。
3,2,手机 (shǒujī),휴대폰,我的手机坏了。
3,2,照片 (zhàopiàn),사진,这是我家的照片。
3,2,音乐 (yīnyuè),음악,我喜欢听音乐。
3,2,电影 (diànyǐng),영화,我们去看电影吧。
3,2,节目 (jiémù),프로그램,这个电视节目很有意思。
3,2,新闻 (xīnwén),뉴스,我每天看新闻。
3,2,消息 (xiāoxi),소식,我听到一个好消息。
3,2,广告 (guǎnggào),광고,这个广告很有创意。
3,2,特点 (tèdiǎn),특징,这个城市有很多特点。
3,2,突然 (tūrán),갑자기,他突然出现了。
3,2,一般 (yìbān),"일반적으로, 보통",我一般七点起床。
3,2,一定 (yídìng),"반드시, 꼭",我一定会成功。
3,2,当然 (dāngrán),"당연히, 물론",当然可以。
3,2,其实 (qíshí),사실은,其实我不太喜欢这个。
3,2,竟然 (jìngrán),뜻밖에도,他竟然忘记了。
3,2,终于 (zhōngyú),"마침내, 드디어",我们终于到了。
3,2,顺利 (shùnlì),순조로운,祝你一切顺利。
3,3,经济 (jīngjì),경제,中国的经济发展很快。
3,3,社会 (shèhuì),사회,这是一个社会问题。
3,3,政府 (zhèngfǔ),정부,政府发布了新政策。
3,3,文化 (wénhuà),문화,我对中国文化很感兴趣。
3,3,历史 (lìshǐ),역사,他喜欢学习历史。
3,3,传统 (chuántǒng),전통,这是一个传统节日。
3,3,现代 (xiàndài),현대,这是一座现代化的城市。
3,3,科学 (kēxué),과학,科学技术在不断发展。
3,3,技术 (jìshù),기술,这项技术很先进。
3,3,教育 (jiàoyù),교육,教育对孩子很重要。
3,3,知识 (zhīshi),지식,他有丰富的知识。
3,3,能力 (nénglì),능력,他有很强的工作能力。
3,3,态度 (tàidu),태도,他的工作态度很认真。
3,3,责任 (zérèn),책임,这是我们的责任。
3,3,压力 (yālì),"스트레스, 압력",工作压力很大。
3,3,竞争 (jìngzhēng),경쟁,市场竞争很激烈。
3,3,合作 (hézuò),협력,我们需要合作。
3,3,交流 (jiāoliú),교류,两国进行文化交流。
3,3,讨论 (tǎolùn),토론하다,我们讨论一下这个问题。
3,3,建议 (jiànyì),제안(하다),我给你一个建议。
3,3,批评 (pīpíng),"비평, 비판하다",老师批评了他。
3,3,表扬 (biǎoyáng),칭찬하다,老师表扬了她。
3,3,支持 (zhīchí),지지하다,我支持你的决定。
3,3,反对 (fǎnduì),반대하다,很多人反对这个计划。
3,3,解决 (jiějué),해결하다,我们要解决这个问题。
3,3,存在 (cúnzài),존재하다,这个问题一直存在。
3,3,发展 (fāzhǎn),발전(하다),公司发展得很快。
3,3,改变 (gǎibiàn),변화(하다),他的想法改变了。
3,3,增加 (zēngjiā),증가하다,人口在增加。
3,3,减少 (jiǎnshǎo),감소하다,污染在减少。
3,3,提供 (tígōng),제공하다,公司提供免费午餐。
3,3,保护 (bǎohù),보호하다,我们要保护环境。
3,3,保证 (bǎozhèng),보증하다,我保证按时完成。
3,3,完成 (wánchéng),완성하다,他已经完成了任务。
3,3,达到 (dádào),도달하다,我们达到了目标。
3,3,实现 (shíxiàn),실현하다,他实现了自己的梦想。
3,3,代表 (dàibiǎo),"대표하다, 대표",他代表公司参加会议。
3,3,组织 (zǔzhī),조직(하다),这次活动由学校组织。
3,3,管理 (guǎnlǐ),관리(하다),他负责公司的管理。
3,3,计划 (jìhuà),계획,我们有一个新计划。
3,3,目的 (mùdì),목적,他的目的很明显。
3,3,结论 (jiélùn),결론,我们得出了一个结论。
3,3,意义 (yìyì),의미,这件事很有意义。
3,3,价值 (jiàzhí),가치,这本书很有价值。
3,3,标准 (biāozhǔn),"기준, 표준",这是一个高标准。
3,3,规定 (guīdìng),규정,公司有严格的规定。
3,3,法律 (fǎlǜ),법률,我们要遵守法律。
3,3,权利 (quánlì),권리,每个人都有受教育的权利。
3,3,义务 (yìwù),의무,纳税是公民的义务。
3,3,平等 (píngděng),평등,男女平等很重要。
3,4,现象 (xiànxiàng),현상,这是一个普遍的社会现象。
3,4,本质 (běnzhì),본질,我们要看问题的本质。
3,4,概念 (gàiniàn),개념,这是一个抽象的概念。
3,4,因素 (yīnsù),요인,有很多因素影响结果。
3,4,前提 (qiántí),전제,这是讨论的前提。
3,4,依据 (yījù),근거,这个结论有科学依据。
3,4,逻辑 (luójí),논리,他的话没有逻辑。
3,4,客观 (kèguān),객관적인,我们要客观地看问题。
3,4,主观 (zhǔguān),주관적인,这是他的主观看法。
3,4,相对 (xiāngduì),상대적인,这只是相对的概念。
3,4,绝对 (juéduì),절대적인,没有绝对的答案。
3,4,显著 (xiǎnzhù),현저한,效果非常显著。
3,4,明显 (míngxiǎn),명백한,这个变化很明显。
3,4,潜在 (qiánzài),잠재적인,这存在潜在的风险。
3,4,稳定 (wěndìng),안정적인,经济增长很稳定。
3,4,灵活 (línghuó),유연한,他的思维很灵活。
3,4,严格 (yángé),엄격한,老师对学生很严格。
3,4,谨慎 (jǐnshèn),신중한,他做决定很谨慎。
3,4,积极 (jījí),적극적인,他工作很积极。
3,4,消极 (xiāojí),소극적인,他的态度很消极。
3,4,矛盾 (máodùn),모순,这句话前后矛盾。
3,4,冲突 (chōngtū),"충돌, 갈등",两人发生了冲突。
3,4,妥协 (tuǒxié),타협,双方最终达成妥协。
3,4,平衡 (pínghéng),균형,要保持工作和生活的平衡。
3,4,趋势 (qūshì),추세,这是未来的发展趋势。
3,4,阶段 (jiēduàn),단계,我们正处在第一阶段。
3,4,过程 (guòchéng),과정,学习是一个漫长的过程。
3,4,结构 (jiégòu),구조,这个句子的结构很复杂。
3,4,系统 (xìtǒng),시스템,这是一个新的管理系统。
3,4,机制 (jīzhì),메커니즘,市场机制很重要。
3,4,功能 (gōngnéng),기능,这个软件有很多功能。
3,4,效率 (xiàolǜ),효율,我们要提高工作效率。
3,4,效果 (xiàoguǒ),효과,这个方法效果不错。
3,4,后果 (hòuguǒ),결과(부정적),这样做会有严重后果。
3,4,代价 (dàijià),대가,成功需要付出代价。
3,4,风险 (fēngxiǎn),위험,这项投资风险很大。
3,4,挑战 (tiǎozhàn),도전,这是一个巨大的挑战。
3,4,优势 (yōushì),"우세, 강점",他有语言优势。
3,4,劣势 (lièshì),"열세, 약점",我们在这方面处于劣势。
3,4,局面 (júmiàn),"국면, 상황",目前的局面很复杂。
3,4,状况 (zhuàngkuàng),상황,公司的财务状况良好。
3,4,局限 (júxiàn),"국한, 제약",这个方法有一定局限。
3,4,范围 (fànwéi),범위,这超出了讨论的范围。
3,4,程度 (chéngdù),정도,他的中文达到了很高的程度。
3,4,比例 (bǐlì),비율,男女比例大致相同。
3,4,数据 (shùjù),데이터,这些数据很重要。
3,4,证明 (zhèngmíng),증명하다,这个理论已被证明。
3,4,证据 (zhèngjù),증거,警方找到了证据。
3,4,假设 (jiǎshè),"가정, 가설",这只是一个假设。
3,4,推测 (tuīcè),추측하다,我们只能推测原因。
3,5,蕴含 (yùnhán),내포하다,这句话蕴含深意。
3,5,涉及 (shèjí),"관련되다, 연루되다",这个案子涉及多个部门。
3,5,权衡 (quánhéng),"저울질하다, 따져보다",我们需要权衡利弊。
3,5,兼顾 (jiāngù),동시에 고려하다,很难兼顾工作和家庭。
3,5,弥补 (míbǔ),"메우다, 보완하다",他努力弥补自己的不足。
3,5,弊端 (bìduān),폐단,这个制度存在不少弊端。
3,5,隐患 (yǐnhuàn),잠재적 위험,这个设计存在安全隐患。
3,5,遏制 (èzhì),억제하다,政府努力遏制通货膨胀。
3,5,缓解 (huǎnjiě),완화하다,这项政策缓解了压力。
3,5,加剧 (jiājù),"격화시키다, 악화시키다",冲突进一步加剧。
3,5,恶化 (èhuà),악화되다,他的病情不断恶化。
3,5,优化 (yōuhuà),최적화하다,我们需要优化流程。
3,5,强化 (qiánghuà),강화하다,公司决定强化内部管理。
3,5,深化 (shēnhuà),심화하다,两国关系不断深化。
3,5,转型 (zhuǎnxíng),"전환, 트랜스포메이션",企业正在进行转型。
3,5,变革 (biàngé),변혁,这是一场深刻的社会变革。
3,5,革新 (géxīn),혁신,技术革新推动了发展。
3,5,突破 (tūpò),돌파(하다),科学家取得了重大突破。
3,5,局势 (júshì),"정세, 국면",国际局势非常复杂。
3,5,格局 (géjú),"구조, 판도",全球经济格局正在改变。
3,5,体制 (tǐzhì),체제,他们改革了教育体制。
3,5,机遇 (jīyù),기회,这是难得的机遇。
3,5,隐忧 (yǐnyōu),잠재적 우려,经济增长背后有隐忧。
3,5,端倪 (duānní),"단서, 조짐",事情已经露出端倪。
3,5,苗头 (miáotou),"조짐, 기미",问题已经出现苗头。
3,5,症结 (zhēngjié),문제의 핵심,找到问题的症结所在。
3,5,瓶颈 (píngjǐng),"병목, 걸림돌",发展遇到了瓶颈。
3,5,桎梏 (zhìgù),"속박, 족쇄",传统观念是一种桎梏。
3,5,束缚 (shùfù),속박하다,他不愿被规则束缚。
3,5,摆脱 (bǎituō),벗어나다,他终于摆脱了困境。
3,5,屈服 (qūfú),굴복하다,他不会向压力屈服。
3,5,妥善 (tuǒshàn),적절하게,问题得到了妥善处理。
3,5,稳妥 (wěntuǒ),"온당한, 안정된",这是一个稳妥的方案。
3,5,审慎 (shěnshèn),신중한,他做出了审慎的决定。
3,5,权威 (quánwēi),권위(있는),他是这个领域的权威。
3,5,公信力 (gōngxìnlì),공신력,政府的公信力受到质疑。
3,5,公正 (gōngzhèng),공정한,法官应该保持公正。
3,5,公允 (gōngyǔn),"공정한, 온당한",这个评价很公允。
3,5,客观性 (kèguānxìng),객관성,报道应该保持客观性。
3,5,片面 (piànmiàn),"편파적인, 일면적인",这个看法有些片面。
3,5,全面 (quánmiàn),"전면적인, 종합적인",我们要全面分析问题。
3,5,综合 (zōnghé),종합(적인),这是一个综合性的问题。
3,5,权益 (quányì),권익,我们要保护消费者的权益。
3,5,维护 (wéihù),"수호하다, 지키다",我们要维护社会秩序。
3,5,捍卫 (hànwèi),수호하다,他们捍卫自己的权利。
3,5,履行 (lǚxíng),이행하다,公司必须履行合同。
3,5,兑现 (duìxiàn),"실현하다, 이행하다",他兑现了自己的承诺。
3,5,落实 (luòshí),"실행하다, 이행하다",政策需要尽快落实。
3,5,贯彻 (guànchè),관철하다,我们要贯彻这项政策。
3,5,奠定 (diàndìng),"다지다, 확립하다",这为未来奠定了基础。
3,6,韬光养晦 (tāoguāngyǎnghuì),"도광양회, 재능을 감추고 때를 기다림",他一直韬光养晦，不露锋芒。
3,6,未雨绸缪 (wèiyǔchóumóu),"유비무환, 미리 대비하다",我们要未雨绸缪，提前做好准备。
3,6,高瞻远瞩 (gāozhānyuǎnzhǔ),원대한 안목을 가지다,领导者需要高瞻远瞩的眼光。
3,6,深谋远虑 (shēnmóuyuǎnlǜ),"심모원려, 깊이 생각하고 멀리 내다보다",这个决定经过深谋远虑。
3,6,一针见血 (yìzhēnjiànxiě),정곡을 찌르다,他的评论一针见血。
3,6,举足轻重 (jǔzúqīngzhòng),매우 중요한 역할을 하다,他在公司里举足轻重。
3,6,息息相关 (xīxīxiāngguān),밀접하게 관련되다,环境与健康息息相关。
3,6,相辅相成 (xiāngfǔxiāngchéng),서로 보완하다,理论与实践相辅相成。
3,6,与日俱增 (yǔrìjùzēng),나날이 늘어나다,他的名气与日俱增。
3,6,层出不穷 (céngchūbùqióng),끊임없이 나타나다,新的问题层出不穷。
3,6,迫在眉睫 (pòzàiméijié),"눈앞에 닥치다, 매우 긴박하다",环境问题迫在眉睫。
3,6,刻不容缓 (kèbùrónghuǎn),한시도 지체할 수 없다,这件事刻不容缓。
3,6,千方百计 (qiānfāngbǎijì),온갖 방법을 다하다,他千方百计地解决问题。
3,6,不遗余力 (bùyíyúlì),"최선을 다하다, 온 힘을 다하다",他不遗余力地支持这个项目。
3,6,无微不至 (wúwēibùzhì),세심하게 배려하다,她对客人照顾得无微不至。
3,6,见微知著 (jiànwēizhīzhù),작은 조짐으로 전체를 알다,优秀的分析师能见微知著。
3,6,融会贯通 (rónghuìguàntōng),융합하여 통달하다,他把各种知识融会贯通。
3,6,举一反三 (jǔyīfǎnsān),하나를 보고 열을 알다,好学生善于举一反三。
3,6,相形见绌 (xiāngxíngjiànchù),비교해 보니 부족함이 드러나다,和他相比，我相形见绌。
3,6,独树一帜 (dúshùyízhì),독자적인 풍격을 세우다,他的作品独树一帜。
3,6,别出心裁 (biéchūxīncái),참신하게 창안하다,这个设计别出心裁。
3,6,精益求精 (jīngyìqiújīng),더욱 완벽을 추구하다,他对工作精益求精。
3,6,一丝不苟 (yìsībùgǒu),조금도 소홀히 하지 않다,他做事一丝不苟。
3,6,兢兢业业 (jīngjīngyèyè),성실하고 근면하다,他兢兢业业地工作了三十年。
3,6,任劳任怨 (rènláorènyuàn),고생과 원망을 마다하지 않다,她任劳任怨地照顾家人。
3,6,呕心沥血 (ǒuxīnlìxuè),심혈을 기울이다,他为这本书呕心沥血。
3,6,殚精竭虑 (dānjīngjiélǜ),심신을 다 바치다,他殚精竭虑地解决危机。
3,6,义无反顾 (yìwúfǎngù),"의연히 나아가다, 주저 없이",他义无反顾地投身公益事业。
3,6,当仁不让 (dāngrénbùràng),당연히 해야 할 일을 사양하지 않다,面对困难他当仁不让。
3,6,力挽狂澜 (lìwǎnkuánglán),"역경을 극복하다, 위기를 되돌리다",他力挽狂澜，拯救了公司。
3,6,东山再起 (dōngshānzàiqǐ),"다시 일어서다, 재기하다",他失败后东山再起。
3,6,卷土重来 (juǎntǔchónglái),"권토중래, 세력을 회복하여 다시 오다",这家公司卷土重来。
3,6,与时俱进 (yǔshíjùjìn),시대와 함께 나아가다,企业要与时俱进。
3,6,因地制宜 (yīndìzhìyí),지역 실정에 맞게 하다,政策应因地制宜。
3,6,因势利导 (yīnshìlìdǎo),형세를 이용하여 이끌다,领导要因势利导。
3,6,顺水推舟 (shùnshuǐtuīzhōu),순리에 따라 일을 진행하다,他顺水推舟地促成了合作。
3,6,事半功倍 (shìbàngōngbèi),적은 노력으로 큰 효과를 거두다,好方法能事半功倍。
3,6,得不偿失 (débùchángshī),얻는 것보다 잃는 것이 많다,这样做得不偿失。
3,6,本末倒置 (běnmòdàozhì),본말이 전도되다,这种做法本末倒置。
3,6,画蛇添足 (huàshétiānzú),"뱀을 그리는데 발을 더하다, 사족을 달다",这个改动是画蛇添足。
3,6,亡羊补牢 (wángyángbǔláo),소 잃고 외양간 고치다,亡羊补牢，为时未晚。
3,6,前车之鉴 (qiánchēzhījiàn),"앞 수레의 교훈, 타산지석",这是一个前车之鉴。
3,6,耐人寻味 (nàirénxúnwèi),음미할 만하다,这句话耐人寻味。
3,6,引人深思 (yǐnrénshēnsī),깊은 사색을 하게 하다,这部电影引人深思。
3,6,发人深省 (fārénshēnxǐng),깊이 반성하게 하다,这个事件发人深省。
3,6,大相径庭 (dàxiāngjìngtíng),서로 큰 차이가 나다,两人的看法大相径庭。
3,6,相提并论 (xiāngtíbìnglùn),"함께 논하다, 동일시하다",这两件事不能相提并论。
3,6,无懈可击 (wúxièkějī),"나무랄 데가 없다, 빈틈이 없다",他的论证无懈可击。
3,6,顺理成章 (shùnlǐchéngzhāng),도리에 맞아 저절로 이루어지다,这个结果顺理成章。
3,6,水到渠成 (shuǐdàoqúchéng),"물이 흐르면 도랑이 생기다, 조건이 갖춰지면 이루어진다",只要努力，成功自然水到渠成。
