lang_id,level,word,meaning,example
8,6,chứng thực,"인증하다, 증명하다",Các tài liệu này cần được công chứng và chứng thực bởi cơ quan có thẩm quyền.
8,6,hào phóng,"관대한, 아낌없는",Ông ấy rất hào phóng khi đóng góp cho các quỹ từ thiện.
8,6,kỷ cương,"기강, 규율",Mọi nhân viên đều phải tuân thủ kỷ cương của công ty.
8,6,phân định,"구분하다, 판가름하다",Rất khó để phân định đúng sai trong trường hợp này.
8,6,sáng suốt,"현명한, 명석한",Anh ấy đã có một quyết định sáng suốt trong tình huống khó khăn.
8,6,thao túng,조종하다,Hắn ta tìm cách thao túng thị trường chứng khoán để trục lợi.
8,6,khái quát,"개괄하다, 요약하다",Ông ấy đã khái quát lại toàn bộ nội dung của buổi hội thảo.
8,6,hệ thống hóa,체계화하다,Chúng ta cần hệ thống hóa các kiến thức để dễ dàng tra cứu.
8,6,đột xuất,"돌발적인, 갑작스러운",Vì có cuộc họp đột xuất nên tôi không thể tham dự bữa tiệc.
8,6,tiến thoái lưỡng nan,진퇴양난,Anh ấy đang rơi vào tình cảnh tiến thoái lưỡng nan trong việc chọn lựa.
8,6,thâm nhập,"침투하다, 진입하다",Doanh nghiệp đang tìm cách thâm nhập vào thị trường quốc tế.
8,6,tôn chỉ,"취지, 원칙",Phục vụ cộng đồng là tôn chỉ hoạt động của tổ chức này.
8,6,đương đầu,맞서다,Chúng ta cần dũng cảm đương đầu với mọi thách thức.
8,6,bất khả thi,불가능한,Việc hoàn thành báo cáo trong một giờ là điều bất khả thi.
8,6,kiểm chứng,검증하다,Mọi thông tin trên mạng cần được kiểm chứng trước khi chia sẻ.
8,6,tận tâm,헌신적인,Bác sĩ đã tận tâm chăm sóc cho bệnh nhân của mình.
8,6,dư luận,여론,Sự việc này đã thu hút sự chú ý của đông đảo dư luận xã hội.
8,6,công tâm,"공정한, 공평한",Người làm trọng tài phải giữ thái độ công tâm tuyệt đối.
8,3,Kinh nghiệm,"경험, 노하우",Anh ấy có nhiều kinh nghiệm trong việc quản lý dự án.
8,4,Bất cập,"불합리한 점, 미비점, 부적절함",Hệ thống quản lý hiện tại vẫn còn nhiều bất cập cần phải sửa đổi ngay.
8,4,Cụ thể hóa,구체화하다,Chúng ta cần cụ thể hóa các mục tiêu đã đề ra thành những hành động thực tế.
8,4,Duy trì,유지하다,Công ty đang nỗ lực duy trì mối quan hệ tốt đẹp với các đối tác chiến lược.
8,4,Khả năng,"능력, 가능성",Anh ấy có khả năng giải quyết các tình huống khó khăn một cách bình tĩnh.
8,4,Luân chuyển,"순환하다, 교대하다",Nhân viên thường được luân chuyển giữa các bộ phận để học hỏi thêm kinh nghiệm.
8,4,Thực thi,"실행하다, 시행하다",Các quy định mới sẽ được chính thức thực thi bắt đầu từ đầu tháng sau.
8,4,Xác thực,"인증하다, 확인하다",Người dùng cần cung cấp giấy tờ tùy thân để xác thực tài khoản ngân hàng.
8,5,Bất biến,"불변의, 변하지 않는","Trong môi trường kinh doanh đầy biến động, tầm nhìn của công ty vẫn giữ được giá trị bất biến."
8,5,Hệ lụy,"부작용, 후유증, 결과",Việc thiếu hụt nhân sự chất lượng cao đã gây ra nhiều hệ lụy cho tiến độ của dự án.
8,5,Khả dụng,"사용 가능한, 이용할 수 있는",Chúng ta cần kiểm tra lại các nguồn lực khả dụng trước khi đưa ra quyết định cuối cùng.
8,5,Kiến tạo,"창조하다, 형성하다, 건설하다",Nhà lãnh đạo tài ba luôn biết cách kiến tạo một môi trường làm việc sáng tạo cho nhân viên.
8,5,Lợi thế cạnh tranh,경쟁 우위,Sản phẩm của chúng tôi đang sở hữu lợi thế cạnh tranh rất lớn nhờ vào công nghệ tiên tiến.
8,5,Minh định,"명확히 하다, 규명하다",Luật sư cần minh định rõ ràng các điều khoản trong hợp đồng để tránh tranh chấp sau này.
8,5,Nội hàm,"내포, 내적 의미","Khái niệm này rất sâu sắc, đòi hỏi chúng ta phải hiểu rõ nội hàm của nó."
8,5,Phổ quát,보편적인,Giáo dục chất lượng cao là một quyền phổ quát mà mọi trẻ em đều được hưởng.
8,5,Quy chiếu,"참조, 준거, 기준",Các tiêu chuẩn quốc tế thường được dùng làm hệ quy chiếu cho chất lượng sản phẩm.
8,5,Tác phong,"태도, 업무 방식, 행동 양식",Tác phong làm việc chuyên nghiệp của anh ấy đã để lại ấn tượng mạnh mẽ cho đối tác.
8,5,Thâm dụng,집약적인 (노동 집약적 등),Ngành công nghiệp may mặc hiện nay vẫn còn mang tính thâm dụng lao động cao.
8,5,Tiến thoái,"진퇴, 나아가고 물러남","Trong tình huống khó khăn, việc cân nhắc kỹ lưỡng tiến thoái là vô cùng quan trọng."
8,5,Ưu việt,"우월한, 탁월한",Phương pháp quản lý mới này tỏ ra ưu việt hơn hẳn so với cách làm truyền thống.
8,6,Cố hữu,"고유의, 뿌리 깊은",Những tư duy cố hữu khó có thể thay đổi trong một sớm một chiều.
8,6,Chấn chỉnh,"정비하다, 바로잡다",Công ty cần chấn chỉnh lại quy trình làm việc để nâng cao hiệu suất.
8,6,Khơi thông,"소통하게 하다, 막힌 것을 뚫다",Chính phủ đang nỗ lực khơi thông nguồn vốn cho các doanh nghiệp vừa và nhỏ.
8,6,Thấu thị,"통찰하다, 투시하다",Nhà lãnh đạo tài ba cần có khả năng thấu thị những biến động của thị trường.
8,6,Vạch trần,"폭로하다, 적나라하게 드러내다",Bài báo đã vạch trần những sai phạm trong quản lý tài chính của tổ chức này.
8,6,Hệ trọng,"중대한, 매우 중요한",Đây là vấn đề hệ trọng ảnh hưởng trực tiếp đến tương lai của dự án.
8,6,Lan tỏa,"확산되다, 퍼지다",Hành động tử tế của cô ấy đã lan tỏa tinh thần tích cực trong cộng đồng.
8,6,Thanh lọc,"정화하다, 불순물을 제거하다",Việc thanh lọc đội ngũ nhân sự là cần thiết để duy trì văn hóa doanh nghiệp lành mạnh.
8,6,Khủng hoảng,"위기, 공황",Đội ngũ quản lý đang tìm cách giải quyết cuộc khủng hoảng truyền thông hiện tại.
8,6,Kiến nghị,"건의하다, 제안하다",Các chuyên gia đã gửi bản kiến nghị lên cơ quan chức năng về việc sửa đổi luật.
8,6,Cân não,"심리전, 머리를 써야 하는",Cuộc đàm phán giữa hai bên là một ván bài cân não kéo dài nhiều giờ đồng hồ.
8,6,Ngụy biện,"궤변, 말도 안 되는 변명",Đừng cố dùng những lời ngụy biện để che đậy cho sai lầm của bản thân.
8,6,Bão hòa,포화 상태의,Thị trường bất động sản đang có dấu hiệu bão hòa sau một thời gian tăng trưởng nóng.
8,6,Thích đáng,"적절한, 합당한",Những kẻ phạm tội cần phải chịu sự trừng phạt thích đáng từ pháp luật.
8,6,Cấu thành,구성하다,Những yếu tố này cấu thành nên giá trị cốt lõi của thương hiệu.
8,6,Đồng thuận,"합의하다, 의견이 일치하다",Hội đồng quản trị đã đi đến sự đồng thuận về kế hoạch phát triển năm tới.
8,6,Truy cứu,"추궁하다, 조사하다",Cần truy cứu trách nhiệm cá nhân trong vụ việc thất thoát ngân sách vừa qua.
8,6,Thủ thuật,"수법, 기술",Anh ta sử dụng nhiều thủ thuật tinh vi để vượt qua hệ thống kiểm soát.
8,6,Vận hành,"운영하다, 가동하다",Hệ thống máy móc mới đã được vận hành thử nghiệm thành công vào sáng nay.
8,6,Ưu tư,"근심, 걱정",Ánh mắt của ông ấy chất chứa nhiều ưu tư về thế hệ tương lai.
8,6,Kiến giải,"해석, 견해, 이해(특히 깊은 학문적이나 논리적인 시각)",Bài luận của anh ấy mang tính kiến giải sâu sắc về những vấn đề xã hội đương đại.
