lang_id,level,subject,grammar_expl
6,2,재귀동사,"재귀동사는 주어가 자기 자신에게 행하는 동작을 나타내며, 재귀대명사(mich, dich, sich...)와 함께 씁니다. 예문: Ich freue mich auf die Reise. (나는 그 여행을 기대한다.)"
6,2,부사·빈도표현,"빈도부사(immer, oft, manchmal, nie)는 얼마나 자주 일이 일어나는지 나타내며, 보통 동사 뒤 두 번째 위치에 옵니다. 예문: Ich trinke immer Kaffee am Morgen. (나는 항상 아침에 커피를 마신다.)"
6,3,형용사 어미변화(정관사류),"정관사 뒤 형용사는 약변화(schwache Deklination) 어미(-e, -en)를 붙입니다. 형태: der/die/das + 형용사-e/en + 명사. 예문: der große Mann, die schöne Frau. (그 큰 남자, 그 아름다운 여자.)"
6,3,형용사 어미변화(부정관사류),"부정관사(ein) 뒤 형용사는 혼합변화 어미를 붙이며, 남성/중성 1격에서는 정관사가 표시 못하는 성 표시를 형용사가 대신합니다. 형태: ein + 형용사-er/es/e + 명사. 예문: ein großer Mann, ein kleines Kind. (큰 남자 한 명, 작은 아이 한 명.)"
6,3,종속접속사·어순(weil/dass/wenn),"weil(이유), dass(that절), wenn(조건/시간) 같은 종속접속사가 이끄는 부문장에서는 동사가 문장 맨 끝으로 이동합니다. 예문: Ich bleibe zu Hause, weil es regnet. (비가 오기 때문에 나는 집에 있는다.)"
6,3,관계대명사(격변화),"관계대명사는 정관사와 형태가 비슷하며, 관계문 안에서의 역할(격)에 따라 변화하고 관계문의 동사는 문장 끝에 옵니다. 예문: Der Mann, der dort wohnt, ist mein Onkel. (저기 사는 그 남자는 내 삼촌이다.)"
6,3,2격(Genitiv),"2격(Genitiv)은 소유를 나타내며, 남성/중성 명사에는 -(e)s를 붙이고 관사도 des/der로 변합니다. 예문: das Auto des Mannes. (그 남자의 차.)"
6,3,수동태(현재),"수동태는 werden + 과거분사로 만들며, 행위자는 von + 3격으로 표현합니다. 형태: werden + 과거분사. 예문: Das Haus wird von meinem Großvater gebaut. (그 집은 우리 할아버지에 의해 지어진다.)"
6,3,접속법 2식 기초(würde),"würde + 동사원형은 접속법 2식의 대체형으로, 가정이나 정중한 요청을 나타냅니다. 예문: Ich würde gerne nach Spanien reisen. (나는 스페인으로 여행하고 싶다.)"
6,3,명령법,"명령법은 du형에서 어미를 빼거나 -e를 붙이고, Sie형은 동사+Sie 순서로 씁니다. 예문: Sprich langsamer! Kommen Sie bitte herein! (더 천천히 말해! 들어오세요!)"
6,3,da-/wo-복합어,"전치사가 사물을 가리킬 때는 대명사 대신 da(r)+전치사(darauf, damit) 형태를, 의문문에서는 wo(r)+전치사(worauf, womit) 형태를 씁니다. 예문: Ich denke daran. Woran denkst du? (나는 그것에 대해 생각한다. 너는 무엇에 대해 생각하니?)"
6,3,zu부정사구문,"zu부정사구문(um...zu, ohne...zu, statt...zu)은 목적, 부정적 방식, 대체 행동을 나타내며 동사는 문장 끝 zu+동사원형으로 옵니다. 예문: Ich lerne Deutsch, um in Deutschland zu studieren. (나는 독일에서 공부하기 위해 독일어를 배운다.)"
6,3,부문장 어순 심화,"여러 개의 부문장이 겹칠 때도 각 부문장 안에서 동사는 항상 맨 끝에 위치하며, 주문장의 동사는 부문장 뒤에서 도치됩니다. 예문: Weil es regnet, bleibe ich zu Hause. (비가 오기 때문에 나는 집에 있는다 - 주문장 도치.)"
6,3,전치사+격 심화(mit/nach/bei),"mit, nach, bei, von, zu, aus 등의 전치사는 항상 3격(Dativ) 명사를 취합니다. 예문: Ich fahre mit dem Bus. Ich wohne bei meiner Tante. (나는 버스로 간다. 나는 이모 댁에서 산다.)"
6,4,수동태 심화(과거/화법조동사),"수동태 과거는 wurde + 과거분사, 화법조동사가 있는 수동태는 화법조동사 + 과거분사 + werden(문장끝) 형태입니다. 예문: Das Buch musste gelesen werden. (그 책은 읽혀야 했다.)"
6,4,접속법 2식 심화(가정법),"접속법 2식은 현재/과거 사실과 반대되는 가정을 나타내며, 규칙동사는 würde+동사원형, 불규칙동사는 자체 접속법형(wäre, hätte)을 씁니다. 예문: Wenn ich Zeit hätte, würde ich kommen. (시간이 있다면 나는 올 텐데.)"
6,4,접속법 1식(간접화법),"접속법 1식은 격식체 간접화법(특히 뉴스 보도)에서 남의 말을 전달할 때 쓰이며, 직설법과 다른 어미를 씁니다. 예문: Er sagte, er sei müde. (그는 피곤하다고 말했다.)"
6,4,관계대명사 심화(전치사+관계대명사),"전치사가 관계대명사와 결합할 때는 '전치사+관계대명사' 순서로 오며, 관계대명사의 격은 전치사가 요구하는 격을 따릅니다. 예문: Das ist der Mann, mit dem ich gesprochen habe. (이 사람이 내가 이야기한 남자이다.)"
6,4,분사구문,"현재분사(-end)는 능동/동시동작, 과거분사는 수동/완료된 상태를 나타내며 명사를 수식할 때 형용사처럼 어미변화를 합니다. 예문: das schlafende Kind, das geschriebene Buch. (자고 있는 아이, 쓰여진 책.)"
6,4,확장관형구,확장관형구는 분사와 여러 수식어를 명사 앞에 압축해 넣어 관계문 없이도 복잡한 정보를 표현하는 격식체 구조입니다. 예문: der von mir gelesene Roman. (내가 읽은 그 소설.)
6,4,이중접속사(entweder...oder),"entweder...oder(둘 중 하나), nicht nur...sondern auch(뿐만 아니라 게다가) 같은 이중접속사는 짝을 이루어 씁니다. 예문: Entweder kommst du, oder ich gehe allein. (네가 오거나, 아니면 나 혼자 간다.)"
6,4,양보접속사(obwohl/trotzdem),"obwohl은 부문장을 이끄는 종속접속사(동사 끝), trotzdem은 독립적인 부사(도치 발생)로 둘 다 양보를 나타냅니다. 예문: Obwohl es regnet, gehe ich raus. Es regnet, trotzdem gehe ich raus. (비가 오지만 나는 나간다.)"
6,4,목적문(damit/um...zu),"damit은 주어가 다른 두 문장을 연결하는 목적문에, um...zu는 주어가 같을 때 쓰는 목적문에 씁니다. 예문: Ich lerne Deutsch, um in Deutschland zu studieren. Ich gebe ihm das Buch, damit er es liest. (나는 독일에서 공부하기 위해 독일어를 배운다. 나는 그가 읽도록 그에게 책을 준다.)"
6,4,명사화(동사→명사),"동사를 명사형으로 바꿔(entscheiden→die Entscheidung, wichtig→die Wichtigkeit) 문장을 더 격식적이고 압축적으로 만듭니다. 예문: Die Entscheidung der Firma überraschte die Investoren. (그 회사의 결정은 투자자들을 놀라게 했다.)"
6,4,화법조동사 심화(주관적 추측),"müssen은 강한 확신의 추측(~임에 틀림없다), sollen은 남에게 들은 정보(~라고 한다)를 나타내는 주관적 용법으로도 쓰입니다. 예문: Er muss krank sein. Sie soll sehr reich sein. (그는 아픈 게 틀림없다. 그녀는 매우 부자라고 한다.)"
6,4,문장부사와 어순 뉘앙스,"문장부사(leider, zum Glück, vielleicht)는 문장 맨 앞에 위치할 수 있으며, 이때 동사가 도치되어 어순이 바뀝니다. 예문: Leider habe ich keine Zeit. (안타깝게도 나는 시간이 없다.)"
6,5,접속법 1식 심화(보도체),"접속법 1식은 신문 기사나 공식 보도에서 인용된 발언을 객관적으로 전달할 때 자주 쓰이며, 전체 문단에 걸쳐 일관되게 유지됩니다. 예문: Der Minister erklärte, die Lage sei ernst. (장관은 상황이 심각하다고 설명했다.)"
6,5,수동태 대용구문(sein+zu/lassen+sich),sein + zu부정사와 lassen + sich + 동사원형은 가능/필요를 나타내는 수동태 대용구문입니다. 예문: Das Problem ist zu lösen. Das lässt sich leicht erklären. (그 문제는 해결될 수 있다. 그것은 쉽게 설명될 수 있다.)
6,5,격식체 접속사(zumal/sofern),"zumal은 '특히 ~이므로'라는 이유 강조를, sofern은 '~하는 한'이라는 조건을 나타내는 격식체 접속사입니다. 예문: Er kam nicht, zumal er krank war. Sofern es möglich ist, helfe ich dir. (그는 안 왔다, 특히 아팠으므로. 가능하다면 너를 돕겠다.)"
6,5,강조·도치구문,"격식체에서는 부사나 목적어를 문두에 놓아 강조하고 동사-주어 도치를 일으킵니다. 예문: Kaum hatte er das gesagt, als sie wegging. (그가 그 말을 하자마자 그녀는 떠났다.)"
6,5,관용 접속법 표현(sollte/als ob),"sollte는 '만약 ~한다면'이라는 격식체 가정을, als ob는 '마치 ~인 것처럼'이라는 비유를 나타내며 접속법과 함께 씁니다. 예문: Sollte es regnen, bleiben wir zu Hause. Er tut, als ob er alles wüsste. (만약 비가 온다면 우리는 집에 있을 것이다. 그는 마치 모든 것을 아는 것처럼 행동한다.)"
6,5,담화표지 심화(jedoch/dennoch),"jedoch/dennoch는 '그러나/그럼에도 불구하고'라는 격식체 담화표지로, 문장 중간에도 위치할 수 있습니다. 예문: Der Plan war riskant; dennoch entschieden sie sich weiterzumachen. (그 계획은 위험했다; 그럼에도 그들은 계속하기로 했다.)"
6,5,명사화 구문 심화,복잡한 부문장을 명사구로 압축하는 격식체 명사화(Nominalisierung)는 학술적 글쓰기에서 자주 쓰입니다. 예문: Nach der Ankunft des Zuges stiegen alle aus. (기차가 도착한 후 모두 내렸다.)
6,5,완곡화법(Konjunktiv 공손),접속법 2식(Konjunktiv II)은 직접적인 요청을 피하고 정중하게 표현할 때도 씁니다. 예문: Könnten Sie mir helfen? Ich hätte gern einen Kaffee. (도와주실 수 있을까요? 커피 한 잔 부탁드립니다.)
6,5,병렬구조,"병렬구조는 문장에서 대등하게 나열되는 요소들의 문법적 형태를 통일시키는 것으로, 격식체 글에서 문장의 균형을 높입니다. 예문: Sie liest gern, schreibt gern und malt gern. (그녀는 읽기, 쓰기, 그림 그리기를 좋아한다.)"
6,5,부정어 강조(keineswegs/nicht einmal),keineswegs(결코~않다)와 nicht einmal(~조차도 않다)은 부정을 강하게 강조하는 표현입니다. 예문: Das interessiert mich keineswegs. Er hat nicht einmal angerufen. (그것은 나에게 전혀 흥미 없다. 그는 전화조차 안 했다.)
6,6,문어체 격변화 잔재표현,"격식체·문어체에서는 2격(Genitiv) 지배 전치사(während, trotz, wegen)를 엄격히 지키며, 고정된 관용구(guten Mutes, gutes Willens)에도 옛 격변화의 흔적이 남아있습니다. 예문: Während des Krieges war das Leben schwer. (전쟁 동안 삶은 힘들었다.)"
6,6,고급 도치·강조,"문어체에서는 부사(kaum, selten, nie)가 문두에 오면 동사-주어 도치가 일어나 강조 효과를 만듭니다. 예문: Selten habe ich so etwas Schönes gesehen. (나는 이렇게 아름다운 것을 거의 본 적이 없다.)"
6,6,관용구·숙어표현,독일어에는 die Daumen drücken(행운을 빌다)처럼 문법 규칙만으로 해석되지 않는 관용구가 많아 형태 그대로 암기해야 합니다. 예문: Ich drücke dir die Daumen. (너를 위해 행운을 빈다.)
6,6,학술적 글쓰기 문형,"학술적 글쓰기에서는 es wird argumentiert, dass; es ist zu betonen, dass; es lässt sich feststellen, dass 같은 객관적이고 완곡한 문형을 자주 씁니다. 예문: Es wird argumentiert, dass sich der Klimawandel beschleunigt. (기후 변화가 가속화되고 있다는 주장이 제기된다.)"
6,6,생략과 대용,"앞에 나온 표현의 반복을 피하기 위해 생략하거나 das, so 같은 대용어를 사용합니다. 예문: Ich rauche nicht, er aber schon. (나는 담배를 안 피우지만 그는 피운다.)"
6,6,뉘앙스 조동사 조합(dürfte/müsste),"dürfte는 조심스러운 추측(~일 것 같다), müsste는 논리적 추론에 의한 강한 추측(~일 것임에 틀림없다)을 나타냅니다. 예문: Er dürfte schon zu Hause sein. Das müsste richtig sein. (그는 이미 집에 있을 것 같다. 그것은 맞을 것임에 틀림없다.)"
6,6,문체적 격식 표현,"격식체 편지나 이메일에서는 구어체 축약 대신 완전한 문장과 존칭(Sie)을 사용하며, Ich wäre Ihnen dankbar, wenn... 같은 정중한 문형을 씁니다. 예문: Ich wäre Ihnen dankbar, wenn Sie mir bald antworten könnten. (곧 답변해주시면 감사하겠습니다.)"
6,6,화용론적 공손 표현,"Würde es Ihnen etwas ausmachen...?, Wenn es nicht zu viel verlangt ist... 같은 여러 완곡 표현의 조합은 공손함의 정도를 세밀하게 조절합니다. 예문: Würde es Ihnen etwas ausmachen, das Fenster zu schließen? (혹시 괜찮으시다면, 창문 좀 닫아주시겠어요?)"
