lang_id,level,subject,grammar_expl
2,2,동사 た형(과거),"た형은 동사의 과거형으로, て형과 같은 방식으로 활용하되 끝을 た로 바꿉니다. 형태: 동사た. 예문: 昨日映画を見ました。(어제 영화를 보았습니다.)"
2,2,동사 ない형(부정),"ない형은 동사의 부정형으로, 사전형 어미를 あ단으로 바꾸고 ない를 붙입니다(1그룹), 2그룹은 る를 떼고 ない, 3그룹은 불규칙합니다. 형태: 동사ない. 예문: 今日は勉強しません。(오늘은 공부하지 않습니다.)"
2,2,희망표현(たい),동사ます형에서 ます를 떼고 たい를 붙이면 '~하고 싶다'는 희망을 나타냅니다. 형태: 동사ます형 + たいです. 예문: 日本に行きたいです。(일본에 가고 싶습니다.)
2,2,경험표현(たことがある),동사た형 뒤에 ことがあります를 붙이면 '~한 적이 있다'는 경험을 나타냅니다. 형태: 동사た형 + ことがあります. 예문: 日本に行ったことがあります。(일본에 간 적이 있습니다.)
2,2,동시동작(ながら),동사ます형 뒤에 ながら를 붙이면 두 동작을 동시에 하는 것을 나타냅니다. 형태: 동사ます형 + ながら + 동사. 예문: 音楽を聞きながら勉強します。(음악을 들으면서 공부합니다.)
2,2,조사 から・まで,"から는 시작점(~부터), まで는 끝점(~까지)을 나타내는 조사로 시간과 장소 모두에 쓸 수 있습니다. 형태: 명사 + から/まで. 예문: 九時から五時まで働きます。(9시부터 5시까지 일합니다.)"
2,2,비교표현(より/ほど),"より는 '~보다'라는 비교 대상을, ほど는 부정문과 함께 '~만큼 (아니다)'라는 정도를 나타냅니다. 형태: 명사 + より/ほど. 예문: 東京は大阪より大きいです。(도쿄는 오사카보다 큽니다.)"
2,2,이유표현(から/ので),"から와 ので는 모두 이유를 나타내지만, から는 주관적 이유나 명령/권유문에, ので는 객관적이고 부드러운 이유 설명에 주로 쓰입니다. 형태: 절 + から/ので. 예문: 雨が降っているので、傘を持って行きます。(비가 오고 있어서 우산을 가지고 갑니다.)"
2,3,가능형,"가능형은 '~할 수 있다'는 능력이나 가능성을 나타내며, 1그룹은 어미를 え단+る, 2그룹은 られる, 3그룹은 불규칙 활용을 합니다. 형태: 동사 가능형. 예문: 日本語が話せます。(일본어를 말할 수 있습니다.)"
2,3,수동형,"수동형은 다른 사람에 의해 동작을 당함을 나타내며, 1그룹은 あ단+れる, 2그룹은 られる, 3그룹은 불규칙 활용을 합니다. 형태: 동사 수동형. 예문: 先生に褒められました。(선생님께 칭찬받았습니다.)"
2,3,사역형,"사역형은 다른 사람에게 어떤 행동을 시키는 것을 나타내며, 1그룹은 あ단+せる, 2그룹은 させる, 3그룹은 불규칙 활용을 합니다. 형태: 동사 사역형. 예문: 子供に野菜を食べさせます。(아이에게 채소를 먹입니다.)"
2,3,조건표현(と/たら),"と는 어떤 조건이면 항상 같은 결과가 일어남을, たら는 일반적인 가정 조건을 나타냅니다. 형태: 동사기본형+と / 동사た형+ら. 예문: このボタンを押すと、電気がつきます。(이 버튼을 누르면 불이 켜집니다.)"
2,3,조건표현(ば),"ば형은 가정조건을 나타내는 표현으로, 동사 어미를 え단으로 바꾸고 ば를 붙입니다. 형태: 동사ば형. 예문: 雨が降れば、家にいます。(비가 오면 집에 있겠습니다.)"
2,3,의지형(よう),"의지형은 '~하자/~해야지'라는 화자의 의지나 권유를 나타내며, 1그룹은 お단+う, 2그룹은 よう, 3그룹은 불규칙 활용을 합니다. 형태: 동사의지형. 예문: 一緒に映画を見ようか。(같이 영화 볼까?)"
2,3,전문표현(そうです),동사/형용사 기본형 뒤에 そうです를 붙이면 다른 사람에게 들은 정보를 전달하는 전문(伝聞)표현이 됩니다. 형태: 기본형 + そうです. 예문: 天気予報によると、明日は雨だそうです。(일기예보에 따르면 내일은 비가 온다고 합니다.)
2,3,양태표현(そうです),동사ます형이나 형용사 어간 뒤에 そうです를 붙이면 겉모습으로 판단한 양태(~할 것 같다)를 나타냅니다. 형태: ます형/형용사어간 + そうです. 예문: このケーキはおいしそうです。(이 케이크는 맛있어 보입니다.)
2,3,추측표현(ようです/みたいです),"ようです/みたいです는 화자의 관찰이나 근거에 기반한 추측을 나타내며, みたいです가 더 회화적입니다. 형태: 명사/동사기본형 + ようです/みたいです. 예문: 誰かがいるようです。(누군가 있는 것 같습니다.)"
2,3,수수표현(あげる/もらう/くれる),"あげる는 내가 남에게 주는 것, もらう는 내가 남에게 받는 것, くれる는 남이 나에게 주는 것을 나타냅니다. 형태: 명사を あげます/もらいます/くれます. 예문: 友達にプレゼントをあげました。(친구에게 선물을 주었습니다.)"
2,3,명사 수식절,동사나 형용사가 기본형/과거형 그대로 명사 앞에서 그 명사를 수식하는 관형절을 만듭니다. 형태: 동사(기본형/た형) + 명사. 예문: 昨日読んだ本はおもしろかったです。(어제 읽은 책은 재미있었습니다.)
2,3,병렬표현(たり〜たりする),たり〜たりする는 여러 동작 중 대표적인 것을 나열할 때 씁니다. 형태: 동사た형+り 동사た형+り する. 예문: 週末は本を読んだり映画を見たりします。(주말에는 책을 읽거나 영화를 보거나 합니다.)
2,4,사역수동형,"사역수동형은 다른 사람에 의해 억지로 어떤 행동을 하게 됨을 나타내며, 사역형에서 다시 수동형을 만드는 형태입니다(せられる/される). 형태: 동사 사역수동형. 예문: 母に野菜を食べさせられました。(어머니 때문에 억지로 채소를 먹었습니다.)"
2,4,존경어 기초,"존경어는 상대방이나 윗사람의 행동을 높여 말하는 표현으로, お+ます형+になる나 특수 존경동사(いらっしゃる, おっしゃる 등)를 씁니다. 형태: お + 동사ます형 + になります. 예문: 先生がいらっしゃいました。(선생님이 오셨습니다.)"
2,4,겸양어 기초,"겸양어는 자신의 행동을 낮춰 말해 상대를 높이는 표현으로, お+ます형+する나 특수 겸양동사(申す, 参る, いたす 등)를 씁니다. 형태: お + 동사ます형 + します. 예문: 私が荷物をお持ちします。(제가 짐을 들어드리겠습니다.)"
2,4,추측(でしょう/かもしれません),"でしょう는 상당한 확신을 가진 추측을, かもしれません은 가능성이 낮은 약한 추측을 나타냅니다. 형태: 보통형 + でしょう/かもしれません. 예문: 明日は晴れるでしょう。彼は来ないかもしれません。(내일은 맑을 것입니다. 그는 안 올지도 모릅니다.)"
2,4,역접(のに),"のに는 '~인데도'라는 의미로, 예상과 다른 결과가 일어났을 때의 불만이나 의외감을 나타냅니다. 형태: 절 + のに. 예문: 一生懸命勉強したのに、試験に落ちました。(열심히 공부했는데도 시험에 떨어졌습니다.)"
2,4,목적(ために/ように),"ために는 의지동사와 함께 목적(~하기 위해)을, ように는 무의지동사나 가능형과 함께 목적(~하도록)을 나타냅니다. 형태: 동사기본형 + ために/ように. 예문: 合格するために毎日勉強します。忘れないように書いておきます。(합격하기 위해 매일 공부합니다. 잊지 않도록 적어둡니다.)"
2,4,가정법 심화(たとえ〜ても),たとえ〜ても는 '설령 ~하더라도'라는 양보 가정을 나타냅니다. 형태: たとえ + 동사て형 + も. 예문: たとえ雨が降っても、行きます。(설령 비가 오더라도 갑니다.)
2,4,강조(こそ/さえ),"こそ는 '바로 그것이야말로'라는 강조를, さえ는 '~조차/~마저'라는 극단적인 예를 들어 강조하는 조사입니다. 형태: 명사 + こそ/さえ. 예문: 今度こそ成功します。子供さえ知っています。(이번에야말로 성공합니다. 아이조차 알고 있습니다.)"
2,4,접속조사 심화(ものの/くせに),"ものの는 '~이지만'이라는 역접을, くせに는 '~인 주제에'라는 비난 섞인 역접을 나타냅니다. 형태: 보통형 + ものの/くせに. 예문: 約束したものの、行けませんでした。(약속했지만 갈 수 없었습니다.)"
2,4,수동 심화(피해수동),"피해수동은 다른 사람의 행동으로 인해 화자가 피해나 곤란을 겪었음을 나타내며, 자동사도 수동형으로 만들 수 있습니다. 형태: 동사 수동형(피해). 예문: 雨に降られて、濡れました。(비를 맞아서 젖었습니다.)"
2,4,부대상황(まま),"まま는 '~한 채로'라는 상태 유지를 나타내며, 앞의 상태가 변하지 않은 채 뒤의 동작이 일어남을 의미합니다. 형태: 동사た형/명사の + まま. 예문: 電気をつけたまま寝てしまいました。(불을 켠 채로 잠들어버렸습니다.)"
2,4,나열·조건 심화(たり강조),"여러 조건이나 상태를 나열하며 강조할 때 たり를 반복하거나, 조건절을 겹쳐서 복합적인 상황을 표현합니다. 형태: 절1たら、절2たら. 예문: 忙しかったり暇だったり、日によって違います。(바쁘거나 한가하거나, 날마다 다릅니다.)"
2,5,경어 심화(조합),"존경어와 겸양어를 함께 사용하는 격식체 대화에서는 상대의 행동에는 존경어, 자신의 행동에는 겸양어를 일관되게 사용해야 합니다. 형태: 존경어(상대) + 겸양어(자신) 조합. 예문: 先生がおっしゃったことを私がお伝えします。(선생님께서 말씀하신 것을 제가 전달해드리겠습니다.)"
2,5,사역 심화,"사역형은 허가(~하게 해주다)의 의미로도 쓰이며, させてください(하게 해주세요)、させていただきます(하도록 하겠습니다) 등 겸양 표현과 결합해 자주 쓰입니다. 형태: 동사사역형 + てください/ていただきます. 예문: 少し休ませてください。(잠시 쉬게 해주세요.)"
2,5,추측·전문 조합(らしい),"らしい는 외부 정보에 근거한 추측이나 전문을 나타내며, ようだ보다 객관적 근거(들은 이야기)에 기반한 뉘앙스가 강합니다. 형태: 보통형 + らしい. 예문: 彼はもう帰ったらしいです。(그는 이미 돌아간 것 같습니다.)"
2,5,강조 도치,격식체 문어에서는 강조하고 싶은 요소를 문두로 옮기고 조사를 생략하거나 도치시켜 강조하는 경우가 있습니다. 형태: 강조 성분 + 나머지 문장(도치). 예문: それだけは、絶対に許せない。(그것만은 절대 용서할 수 없다.)
2,5,관용표현(ものだ/わけだ),"ものだ는 일반적 진리나 감회를, わけだ는 논리적 결론(그러니까 ~인 것이다)을 나타내는 문말 표현입니다. 형태: 보통형 + ものだ/わけだ. 예문: 子供は元気に遊ぶものだ。だから彼は来なかったわけだ。(아이는 원래 활기차게 노는 법이다. 그러니까 그는 안 왔던 것이다.)"
2,5,부정강조(ざるを得ない),"ざるを得ない는 '~하지 않을 수 없다'는 의미로, 어쩔 수 없이 그렇게 해야만 하는 상황을 강조하는 격식체 표현입니다. 형태: 동사ない형(ない제거) + ざるを得ない. 예문: 状況を考えると、辞めざるを得ません。(상황을 생각하면 그만두지 않을 수 없습니다.)"
2,5,양보(にもかかわらず),にもかかわらず는 '~에도 불구하고'라는 강한 역접을 나타내는 격식체 표현입니다. 형태: 명사/보통형 + にもかかわらず. 예문: 悪天候にもかかわらず、試合は行われました。(악천후에도 불구하고 시합은 진행되었습니다.)
2,5,원인·이유 심화(ゆえに),"ゆえに는 '그러므로/~때문에'라는 격식체의 원인·이유 표현으로, 논문이나 공식 문서에서 주로 쓰입니다. 형태: 명사(の) + ゆえに. 예문: 経験不足ゆえに、失敗しました。(경험 부족으로 인해 실패했습니다.)"
2,5,강조(を通じて/を通して),を通じて/を通して는 '~을 통해'라는 수단이나 매개를 강조하는 표현입니다. 형태: 명사 + を通じて/を通して. 예문: インターネットを通じて情報を得ます。(인터넷을 통해 정보를 얻습니다.)
2,5,문어체 조사(にて),"にて는 で(장소/수단)의 격식체·문어체 표현으로, 공식 문서나 안내문에서 자주 쓰입니다. 형태: 명사 + にて. 예문: 本日、会議室にて説明会を行います。(오늘 회의실에서 설명회를 진행합니다.)"
2,6,고전어 잔재표현,"현대 일본어에도 격식체나 문학적 표현에 고전어의 흔적이 남아있는데, 대표적으로 なり(~하자마자), べからず(~해서는 안 된다) 등이 있습니다. 형태: 동사기본형 + なり/べからず. 예문: 立ち入るべからず。(출입해서는 안 된다.)"
2,6,최상급 격식 표현,"この上ない/至って와 같은 표현은 '더할 나위 없이/매우'라는 뜻으로, 격식체에서 정도를 강조할 때 쓰입니다. 형태: この上ない/至って + 형용사. 예문: 光栄の至りです。(더할 나위 없는 영광입니다.)"
2,6,신문체·논설체 표현,신문이나 논설문에서는 である체(문어체 단정)와 명사화 표현을 자주 사용해 객관적이고 간결한 문체를 만듭니다. 형태: 명사/형용사 + である. 예문: これは重要な問題である。(이것은 중요한 문제이다.)
2,6,완곡화법(のではないか),"のではないか는 '~인 것은 아닐까'라는 완곡하고 조심스러운 의견 제시 표현으로, 단정을 피하는 격식체 화법입니다. 형태: 보통형 + のではないか. 예문: これは誤解なのではないかと思います。(이것은 오해가 아닐까 생각합니다.)"
2,6,이중부정 표현,이중부정은 부정 표현을 두 번 겹쳐 강한 긍정이나 완곡한 확언을 나타냅니다(~ないわけではない: 안 그런 것도 아니다). 형태: ない형 + わけではない. 예문: 行けないわけではありません。(못 가는 것은 아닙니다.)
2,6,관용구·격언 표현,"일본어에는 猿も木から落ちる(원숭이도 나무에서 떨어진다)처럼 문법 규칙만으로 해석되지 않는 고정된 관용구/속담이 많아, 형태 그대로 암기해야 합니다. 예문: 猿も木から落ちる。(원숭이도 나무에서 떨어진다 - 전문가도 실수할 때가 있다.)"
2,6,담화표지 심화(ところで/ともあれ),"ところで는 화제를 전환할 때, ともあれ는 '어쨌든/여하튼'이라는 의미로 논의를 정리할 때 쓰는 격식체 담화표지입니다. 예문: ところで、あの件はどうなりましたか。(그런데, 그 건은 어떻게 됐습니까?)"
2,6,뉘앙스 조동사 조합,かもしれない、だろう、はずだ 같은 여러 조동사를 조합하면 확신의 정도나 근거의 성격을 미세하게 조절할 수 있습니다(~はずだ: 당연히 ~할 것이다 - 근거 기반 확신). 형태: 보통형 + はずだ/かもしれない/だろう. 예문: 彼はもう着いているはずです。(그는 이미 도착했을 것입니다.)
