lang_id,level,subject,grammar_expl
3,2,시량보어,시량보어는 동작이 지속된 시간을 동사 뒤에 붙여 나타냅니다. 형태: 동사 + 시간의 양. 예문: 我学了两个小时汉语。(나는 두 시간 동안 중국어를 공부했다.)
3,2,정반의문문(A不A),"정반의문문은 동사나 형용사를 긍정형+부정형으로 나란히 써서 의문문을 만드는 방법으로, 吗 없이도 의문을 나타냅니다. 형태: 동사/형용사 + 不 + 동사/형용사. 예문: 你去不去?(너는 갈 거야, 안 갈 거야?)"
3,3,把자문,把자문은 목적어를 동사 앞으로 이동시켜 그 대상에 대한 처치나 결과를 강조할 때 씁니다. 형태: 주어 + 把 + 목적어 + 동사 + 기타성분. 예문: 我把书放在桌子上。(나는 책을 책상 위에 놓았다.)
3,3,被자문,"被자문은 수동을 나타내며, 동작을 받는 대상을 주어로 씁니다. 형태: 주어 + 被 + (행위자) + 동사 + 기타성분. 예문: 我的钱包被偷了。(내 지갑을 도둑맞았다.)"
3,3,결과보어,"결과보어는 동사 뒤에 붙어 동작의 결과를 구체적으로 나타냅니다(完: 다~하다, 懂: 이해하다). 형태: 동사 + 결과보어. 예문: 我做完了作业。(나는 숙제를 다 했다.)"
3,3,방향보어(단순),"단순 방향보어는 동사 뒤에 붙어 동작의 이동 방향을 나타냅니다(来: 이쪽으로, 去: 저쪽으로). 형태: 동사 + 来/去. 예문: 他走进来了。(그가 걸어 들어왔다.)"
3,3,가능보어(得/不),가능보어는 동사와 결과/방향보어 사이에 得(가능) 또는 不(불가능)를 넣어 '~할 수 있다/없다'를 나타냅니다. 형태: 동사 + 得/不 + 보어. 예문: 我听得懂。我看不见。(나는 알아들을 수 있다. 나는 안 보인다.)
3,3,정도보어(得+형용사),정도보어는 동사 뒤에 得를 붙이고 형용사를 이어 동작의 정도를 나타냅니다. 형태: 동사 + 得 + 형용사(정도). 예문: 他跑得很快。(그는 매우 빨리 달린다.)
3,3,조사 着(지속),着는 동사 뒤에 붙어 동작이나 상태가 지속되고 있음을 나타냅니다. 형태: 동사 + 着. 예문: 门开着呢。(문이 열려 있다.)
3,3,是...的 강조구문,是...的 구문은 이미 일어난 일의 시간/장소/방법 등을 강조할 때 씁니다. 형태: 주어 + 是 + 강조내용 + 동사 + 的. 예문: 我是昨天来的。(나는 어제 왔다 - 어제라는 시점 강조.)
3,3,조건문(如果...就),"如果...就...는 '만약 ~라면 ~하겠다'는 가정조건을 나타냅니다. 형태: 如果 + 조건, 就 + 결과. 예문: 如果明天下雨,我就不去。(만약 내일 비가 오면 나는 안 갈 것이다.)"
3,3,양보문(即使...也),"即使...也...는 '설령 ~하더라도'라는 강한 양보를 나타냅니다. 형태: 即使 + 가정, 也 + 결과. 예문: 即使下雨,我也要去。(설령 비가 오더라도 나는 가겠다.)"
3,3,존현문,"존현문은 어떤 장소에 무엇이 존재하거나 나타남/사라짐을 나타내며, 장소가 문장 맨 앞에 옵니다. 형태: 장소 + 동사 + 명사. 예문: 墙上贴着一张海报。(벽에 포스터가 붙어 있다.)"
3,3,이합사(离合词),이합사는 见面/帮忙처럼 겉보기엔 한 단어지만 실제로는 동사+목적어 구조라서 중간에 다른 성분(了/一下 등)이 들어갈 수 있는 단어입니다. 형태: 동사성분 + (기타성분) + 목적성분. 예문: 我们见过一次面。(우리는 한 번 만난 적이 있다.)
3,4,복합방향보어,복합방향보어는 방향동사(上/下/进/出 등)와 来/去를 결합해 더 구체적인 이동 방향을 나타냅니다. 형태: 동사 + 방향동사 + 来/去. 예문: 他走进教室来了。(그가 교실 안으로 걸어 들어왔다.)
3,4,被자문 심화,"被자문은 행위자를 생략할 수도 있고, 무생물 주어나 부정적 결과(피해)를 나타낼 때 자주 쓰입니다. 형태: 주어 + 被 + (행위자) + 동사 + 기타성분. 예문: 车被撞坏了。(차가 부딪혀 망가졌다.)"
3,4,겸어문(使/让/请),"겸어문은 한 목적어가 동시에 뒤 동사의 주어 역할을 하는 문장으로, 使/让/请 등이 '~하게 하다/~해 주세요'라는 사역/청유를 나타냅니다. 형태: 주어 + 使/让/请 + 대상 + 동사. 예문: 他让我等一下。(그는 나에게 잠깐 기다리라고 했다.)"
3,4,비교문 심화(越来越/A不如B),"越来越는 '점점 더 ~해지다', A不如B는 'A가 B만 못하다'는 비교를 나타냅니다. 형태: 越来越+형용사, A不如B(+형용사). 예문: 天气越来越冷了。这个不如那个好。(날씨가 점점 추워진다. 이것은 저것만 못하다.)"
3,4,강조부사(连...都/也),连...都/也...는 '~조차도'라는 극단적인 예를 들어 강조하는 표현입니다. 형태: 连 + 명사 + 都/也 + 동사. 예문: 连小孩子都知道。(어린아이조차도 안다.)
3,4,어기조사 뉘앙스(了/呢/吧),"了는 변화·완료, 呢는 지속되는 상황에 대한 물음이나 진행 강조, 吧는 추측이나 제안의 부드러운 어감을 문장 끝에 더합니다. 예문: 我们走吧。你在做什么呢?(우리 가자. 너 뭐 하고 있어?)"
3,4,조건 심화(只要...就/只有...才),"只要...就...는 '~하기만 하면'이라는 충분조건을, 只有...才...는 '~해야만'이라는 필요조건을 나타냅니다. 예문: 只要努力,就能成功。只有努力,才能成功。(노력하기만 하면 성공할 수 있다. 노력해야만 성공할 수 있다.)"
3,4,화제화 구문,"화제화 구문은 이야기하고자 하는 대상(화제)을 문장 맨 앞에 두고, 그것에 대한 설명을 뒤에 붙이는 구조입니다. 형태: 화제 + 주어 + 술어. 예문: 这本书我看过了。(이 책은 내가 본 적이 있다.)"
3,4,是...的 심화,"是...的 구문은 방식·수단을 강조할 때도 쓰이며, 是를 생략하고 的만 남기기도 합니다. 형태: (是) + 강조내용 + 동사 + 的. 예문: 这个蛋糕是我做的。(이 케이크는 내가 만든 것이다.)"
3,4,부정부사 심화(没/不),"不는 의지·습관·상태의 부정에, 没(有)는 과거의 사실이나 완료되지 않은 동작의 부정에 씁니다. 형태: 不/没(有) + 동사/형용사. 예문: 我不喜欢咖啡。我没去过美国。(나는 커피를 안 좋아한다. 나는 미국에 가본 적이 없다.)"
3,4,겸어문 심화,"겸어문은 请/叫/派 등 다양한 동사와 결합해 지시, 파견, 요청 등 세밀한 의미를 나타낼 수 있습니다. 형태: 주어 + 请/叫/派 + 대상 + 동사. 예문: 公司派他去出差。(회사는 그를 출장 보냈다.)"
3,4,시량보어 심화,동사 뒤에 목적어가 있을 때 시량보어는 '동사+시간+的+목적어' 또는 '동사+목적어+동사+시간'의 형태로 씁니다. 형태: 동사 + 시간 + (的) + 목적어. 예문: 我学了三年的汉语。(나는 3년 동안 중국어를 배웠다.)
3,5,得자 정도보어 심화,정도보어 得 뒤에는 형용사뿐 아니라 절 전체(주어+동사)가 올 수 있어 더 복잡한 결과나 정도를 표현합니다. 형태: 동사 + 得 + 절. 예문: 他高兴得跳了起来。(그는 기뻐서 펄쩍 뛰었다.)
3,5,被동 생략 피동문,被자를 명시적으로 쓰지 않아도 문맥상 목적어가 주어 자리에 오면 피동의 의미를 나타낼 수 있습니다(의미상 피동문). 예문: 问题解决了。(문제가 해결되었다 - 누가 해결했는지 생략.)
3,5,관용 격식구문(不但...而且),"不但...而且...는 '~뿐만 아니라 게다가 ~하다'라는 점층 표현입니다. 형태: 不但 + A,而且 + B. 예문: 她不但漂亮,而且聪明。(그녀는 예쁠 뿐만 아니라 똑똑하다.)"
3,5,강조구문(是...的 도치),격식체에서는 강조하고 싶은 성분을 문두로 옮기고 是...的 구문과 결합해 더 강한 강조를 만들 수 있습니다. 예문: 是他昨天告诉我的。(다름 아닌 그가 어제 나에게 말해준 것이다.)
3,5,화행 완곡표현(是不是/不是...吗),是不是와 不是...吗는 확인을 구하거나 완곡하게 자신의 생각을 전달하는 화행 표현입니다. 예문: 你是不是累了?这不是很简单吗?(너 피곤한 거 아니야? 이거 아주 간단하잖아?)
3,5,사동표현 심화(令/使),"令/使는 使役(~하게 만들다)의 격식체 표현으로, 주로 감정이나 상태 변화를 유발하는 문맥에서 쓰입니다. 형태: 주어 + 令/使 + 대상 + 형용사/동사. 예문: 这个消息令人惊讶。(이 소식은 사람을 놀라게 한다.)"
3,5,접속부사 심화(既然...就/无论...都),"既然...就...는 '이미 ~한 이상 그러면 ~하다', 无论...都...는 '~하든 상관없이 모두 ~하다'라는 의미입니다. 예문: 既然你来了,就留下来吃饭吧。无论多忙,他都会锻炼身体。(이미 왔으니 밥 먹고 가라. 아무리 바빠도 그는 운동을 한다.)"
3,5,명사화 구문(所+동사),所 + 동사는 동사를 명사적 성분으로 만들어 뒤에 오는 명사를 수식하거나 강조하는 격식체 구문입니다. 형태: 所 + 동사 + (的) + 명사. 예문: 这是我所知道的一切。(이것이 내가 아는 전부이다.)
3,5,겹문장 압축(관형절 심화),여러 개의 수식 성분을 的로 연결해 긴 관형절을 만들어 복잡한 정보를 한 문장에 압축할 수 있습니다. 예문: 那个昨天我们在公园里看到的老人是我爷爷。(어제 우리가 공원에서 본 그 노인이 내 할아버지이다.)
3,5,성어·고정구문 기초,"성어(고사성어)는 네 글자로 이루어진 고정 표현으로, 문법 규칙보다는 관용적 의미 그대로 암기해야 합니다. 예문: 马马虎虎(대충대충), 一心一意(한마음 한뜻으로)"
3,6,문어체 접속사(乃至/况且),"乃至는 '심지어 ~까지도', 况且는 '하물며/게다가'라는 뜻으로 격식체 글에서 논리를 강화할 때 씁니다. 예문: 这个问题连专家乃至学者都答不上来。况且我们只是学生。(이 문제는 전문가는 물론 학자조차 답을 못한다. 하물며 우리는 학생일 뿐이다.)"
3,6,도치·강조 문어체(唯有/方能),"唯有...方能...는 '오직 ~해야만 비로소 ~할 수 있다'는 문어체 강조 구문입니다. 예문: 唯有努力,方能成功。(오직 노력해야만 비로소 성공할 수 있다.)"
3,6,겸어문 고급(被迫/受到),"被迫는 '어쩔 수 없이 ~하게 되다', 受到는 '~을 받다'라는 뜻으로, 공식적인 글에서 자주 쓰이는 피동적 겸어 표현입니다. 예문: 他被迫辞职了。这个计划受到了大家的支持。(그는 어쩔 수 없이 사직했다. 이 계획은 모두의 지지를 받았다.)"
3,6,격식체 부정(并非/未必),"并非는 '결코 ~이 아니다', 未必는 '반드시 ~한 것은 아니다'라는 격식체 부정 표현입니다. 예문: 这并非偶然。他说的未必是真的。(이것은 결코 우연이 아니다. 그가 말한 것이 반드시 사실인 것은 아니다.)"
3,6,성어·고정구 심화,"고급 성어는 문어체 논설문이나 연설에서 함축적 의미를 압축해서 전달할 때 자주 쓰입니다(画蛇添足: 쓸데없는 짓을 하다, 亡羊补牢: 소 잃고 외양간 고치다). 예문: 现在补救还不算晚,亡羊补牢也来得及。(지금 보완해도 늦지 않았다, 소 잃고 외양간 고쳐도 늦지 않다.)"
3,6,논설문 문형(据...称/由此可见),"据...称는 '~에 따르면'이라는 인용, 由此可见은 '이로써 알 수 있듯이'라는 결론 도출 표현으로 논설문에서 자주 쓰입니다. 예문: 据专家称,气候正在变化。由此可见,环保十分重要。(전문가에 따르면 기후가 변하고 있다고 한다. 이로써 환경보호가 매우 중요함을 알 수 있다.)"
3,6,함축적 화행(莫非/岂不是),"莫非는 '설마 ~는 아니겠지', 岂不是는 '~이 아니겠는가'라는 반문을 통해 함축적으로 의견을 전달하는 문어체 표현입니다. 예문: 莫非他忘了?这岂不是很好吗?(설마 그가 잊은 건 아니겠지? 이게 정말 좋은 거 아닌가?)"
3,6,문어체 조사(之/者/所),"之는 的의 문어체, 者는 '~하는 사람/것', 所는 명사화에 쓰이는 문어체 조사입니다. 예문: 失败乃成功之母。爱之者众。(실패는 성공의 어머니다. 그것을 사랑하는 사람이 많다.)"
