lang_id,level,subject,grammar_expl
8,4,양보강조(dù...cũng),"dù...cũng...는 '설령 ~하더라도'라는 강한 양보를 나타냅니다. 예문: Dù khó khăn thế nào, tôi cũng sẽ cố gắng. (아무리 힘들더라도 나는 노력할 것이다.)"
8,4,추측표현(có lẽ/chắc là/hình như),"có lẽ(아마도), chắc là(틀림없이), hình như(~인 것 같다)는 확신 정도가 다른 추측 표현입니다. 예문: Có lẽ trời sẽ mưa. Chắc là anh ấy đã về. (아마 비가 올 것이다. 틀림없이 그는 돌아갔을 것이다.)"
8,4,인용·전언표현(nghe nói/theo như),"nghe nói는 '듣자 하니', theo như는 '~에 따르면'이라는 인용 표현입니다. 예문: Nghe nói anh ấy sắp kết hôn. Theo như báo chí, giá cả đang tăng. (듣자 하니 그는 곧 결혼한다고 한다. 신문에 따르면 물가가 오르고 있다고 한다.)"
8,4,강조부사(ngay/mới/chỉ),"ngay(즉시/바로), mới(방금/막), chỉ(오직/단지)는 시간이나 범위를 좁혀 강조하는 부사입니다. 예문: Tôi sẽ làm ngay. Tôi mới đến. Tôi chỉ có một cái. (나는 바로 할 것이다. 나는 방금 도착했다. 나는 오직 한 개만 있다.)"
8,4,접속부사 심화(vì vậy/do đó/tuy nhiên),"vì vậy/do đó는 '그래서/그러므로'라는 결과를, tuy nhiên은 '그러나'라는 역접을 나타내는 격식체 접속부사입니다. 예문: Trời mưa to, vì vậy chúng tôi ở nhà. Anh ấy cố gắng, tuy nhiên vẫn thất bại. (비가 많이 와서 우리는 집에 있었다. 그는 노력했지만 그럼에도 실패했다.)"
8,4,조건 심화(giá mà/nếu như),"giá mà는 이루지 못한 소망(~였더라면), nếu như는 nếu보다 격식체인 조건 표현입니다. 예문: Giá mà tôi giàu hơn. Nếu như bạn cần giúp đỡ, hãy nói với tôi. (내가 더 부자였더라면. 만약 도움이 필요하다면 나에게 말해줘.)"
8,4,화제화 구문(còn...thì),"còn...thì...는 '~로 말하자면'이라는 화제 전환/대조를 나타냅니다. 예문: Tôi thích cà phê, còn em gái tôi thì thích trà. (나는 커피를 좋아하고, 내 여동생으로 말하자면 차를 좋아한다.)"
8,4,결과구문(đến nỗi),đến nỗi는 '~할 정도로'라는 정도가 심한 결과를 나타냅니다. 예문: Cô ấy mệt đến nỗi ngủ quên. (그녀는 잠들 정도로 피곤했다.)
8,4,겸어문(mời/bảo/yêu cầu),"mời(초대하다/권하다), bảo(말하다/시키다), yêu cầu(요청하다)는 목적어가 뒤 동사의 의미상 주어가 되는 겸어문을 만듭니다. 예문: Tôi mời anh ấy đến nhà. (나는 그를 집에 초대한다.)"
8,4,관형어 심화,여러 개의 형용사/관형구를 명사 뒤에 겹쳐 써서 복잡한 정보를 한 문장에 압축할 수 있습니다. 예문: Cuốn sách màu đỏ mà tôi mua hôm qua rất hay. (내가 어제 산 빨간색 그 책은 아주 재미있다.)
8,4,시간표현 심화(vừa mới/sắp),"vừa mới는 '방금 막'이라는 매우 가까운 과거를, sắp은 '곧 ~할 것이다'라는 가까운 미래를 나타냅니다. 예문: Tôi vừa mới đến. Trời sắp mưa. (나는 방금 막 도착했다. 곧 비가 올 것이다.)"
8,5,격식체 접속사(bởi vì/do vậy),"bởi vì는 '왜냐하면'이라는 격식체 이유 접속사, do vậy는 '그렇기 때문에'라는 격식체 결과 접속사입니다. 예문: Bởi vì trời mưa, do vậy chúng tôi hoãn chuyến đi. (비가 오기 때문에, 그렇기 때문에 우리는 여행을 연기했다.)"
8,5,강조도치(chính là...mới),chính là...mới...는 '바로 ~이어야만'이라는 강한 강조를 나타내는 격식체 구문입니다. 예문: Chính sự nỗ lực mới mang lại thành công. (바로 노력이야말로 성공을 가져다준다.)
8,5,완곡화법(có thể nói là),có thể nói là는 '~라고 말할 수 있다'는 완곡하고 조심스러운 의견 제시 표현입니다. 예문: Có thể nói là kế hoạch này khá rủi ro. (이 계획은 다소 위험하다고 말할 수 있다.)
8,5,담화표지 심화(tuy nhiên/hơn nữa),"tuy nhiên은 '그러나', hơn nữa는 '게다가'라는 격식체 담화표지로, 문장 간 논리 관계를 연결합니다. 예문: Kế hoạch có vẻ tốt; tuy nhiên, vẫn có rủi ro. Hơn nữa, chi phí khá cao. (그 계획은 좋아 보인다; 그러나 위험도 있다. 게다가 비용도 꽤 높다.)"
8,5,명사화 구문(việc/sự),"việc과 sự는 동사/형용사 앞에 붙어 명사구를 만드는 명사화 표지입니다(việc học: 공부하는 것, sự thành công: 성공). 예문: Việc học tiếng Việt rất thú vị. (베트남어를 공부하는 것은 매우 흥미롭다.)"
8,5,존대·공손표현(xin/kính),"xin은 '부디/공손히 요청드립니다', kính은 '삼가/공경하여'라는 격식체 존대 표현입니다. 예문: Xin lỗi, tôi có thể hỏi một câu không? Kính chào quý vị. (죄송하지만, 질문 하나 드려도 될까요? 여러분께 삼가 인사드립니다.)"
8,5,병렬구조,"병렬구조는 문장에서 대등하게 나열되는 요소들의 문법적 형태를 통일시키는 것으로, 격식체 글에서 문장의 균형을 높입니다. 예문: Cô ấy thích đọc sách, viết văn và vẽ tranh. (그녀는 독서, 글쓰기, 그림 그리기를 좋아한다.)"
8,5,부정어 강조(chẳng hề/không hề),chẳng hề/không hề는 '전혀~않다'는 강한 부정을 나타내는 표현입니다. 예문: Tôi chẳng hề biết chuyện này. (나는 이 일을 전혀 몰랐다.)
8,5,양태조동사 조합,chắc chắn(틀림없이)과 có thể là(~일 수도 있다)를 조합하면 확신의 정도를 세밀하게 조절할 수 있습니다. 예문: Anh ấy chắc chắn sẽ đến. Đây có thể là một sai lầm. (그는 틀림없이 올 것이다. 이것은 실수일 수도 있다.)
8,5,강조구문(chính...là),chính...là...는 문장의 특정 요소를 강조하는 구문입니다. 예문: Chính anh ấy là người đã giúp tôi. (바로 그가 나를 도와준 사람이다.)
8,6,문어체·한자어 표현,"베트남어의 한자어(Hán Việt) 어휘는 격식체·문어체 글에서 고유어보다 더 formal한 뉘앙스를 주며, 공문서·학술문에서 자주 쓰입니다. 예문: Chính phủ đã ban hành quy định mới. (정부는 새 규정을 공포했다 - ban hành은 한자어 '반행'.)"
8,6,고급 담화표지(vả lại/hơn thế nữa),"vả lại는 '게다가/더욱이', hơn thế nữa는 '더 나아가'라는 격식체 담화표지로 논리를 추가할 때 씁니다. 예문: Anh ấy giỏi, vả lại còn rất chăm chỉ. (그는 뛰어나고, 게다가 매우 부지런하다.)"
8,6,관용구·성어표현,베트남어에는 nước đổ lá khoai(밑 빠진 독에 물 붓기)처럼 문법 규칙만으로 해석되지 않는 관용구/성어가 많아 형태 그대로 암기해야 합니다. 예문: Góp ý cho anh ấy chẳng khác gì nước đổ lá khoai. (그에게 조언하는 것은 밑 빠진 독에 물 붓기나 다름없다.)
8,6,학술적 글쓰기 문형,"학술적 글쓰기에서는 có thể lập luận rằng, cần lưu ý rằng, có thể khẳng định rằng 같은 객관적이고 완곡한 문형을 자주 씁니다. 예문: Có thể lập luận rằng biến đổi khí hậu đang diễn ra nhanh hơn. (기후 변화가 더 빠르게 진행되고 있다는 주장이 제기된다.)"
8,6,생략과 대용,"앞에 나온 표현의 반복을 피하기 위해 생략하거나 vậy, thế 같은 대용어를 사용합니다. 예문: Tôi không hút thuốc, nhưng anh ấy thì có. (나는 담배를 안 피우지만 그는 피운다.)"
8,6,뉘앙스 조동사 조합(có lẽ...chăng),có lẽ...chăng은 '혹시 ~는 아닐까'라는 조심스러운 의문을 나타내는 문어체 표현입니다. 예문: Có lẽ anh ấy đã quên chăng? (혹시 그가 잊은 건 아닐까?)
8,6,문체적 격식 표현,"격식체 편지나 공문서에서는 구어체 표현 대신 kính gửi, trân trọng 같은 정중한 문어체 표현을 씁니다. 예문: Kính gửi quý công ty, tôi xin trân trọng thông báo... (귀사에 삼가 알려드립니다...)"
8,6,화용론적 공손 표현(정중한 요청),"Không biết anh/chị có thể...không?, Nếu không phiền, xin... 같은 여러 완곡 표현의 조합은 공손함의 정도를 세밀하게 조절합니다. 예문: Nếu không phiền, xin anh đóng cửa sổ lại. (혹시 괜찮으시다면, 창문 좀 닫아주시겠어요?)"
